Date,High,Low,Open,Close,Volume,Adj Close
2006-05-25,4.605000019073486,4.019999980926514,4.03000020980835,4.599999904632568,395343000.0,3.4775216579437256
2006-05-26,4.673999786376953,4.410999774932861,4.630000114440918,4.493000030517578,103044000.0,3.39663028717041
2006-05-30,4.498000144958496,4.284999847412109,4.497000217437744,4.400000095367432,49898000.0,3.326324462890625
2006-05-31,4.535999774932861,4.434999942779541,4.434999942779541,4.49399995803833,30002000.0,3.397386312484741
2006-06-01,4.809999942779541,4.489999771118164,4.493000030517578,4.750999927520752,62344000.0,3.591675043106079
2006-06-02,4.869999885559082,4.678999900817871,4.849999904632568,4.698999881744385,37253000.0,3.552363395690918
2006-06-05,4.925000190734863,4.699999809265137,4.704999923706055,4.914999961853027,37188000.0,3.7156572341918945
2006-06-06,5.063000202178955,4.78000020980835,4.998000144958496,4.829999923706055,49045000.0,3.651397943496704
2006-06-07,4.840000152587891,4.675000190734863,4.833000183105469,4.760000228881836,25013000.0,3.598478317260742
2006-06-08,4.771999835968018,4.550000190734863,4.760000228881836,4.771999835968018,34439000.0,3.6075496673583984
2006-06-09,4.880000114440918,4.76800012588501,4.880000114440918,4.7779998779296875,13372000.0,3.6120855808258057
2006-06-12,4.824999809265137,4.630000114440918,4.800000190734863,4.695000171661377,14546000.0,3.54934024810791
2006-06-13,4.735000133514404,4.53000020980835,4.619999885559082,4.550000190734863,16716000.0,3.4397222995758057
2006-06-14,4.545000076293945,4.443999767303467,4.489999771118164,4.51200008392334,15971000.0,3.410993814468384
2006-06-15,4.611999988555908,4.513000011444092,4.539999961853027,4.59499979019165,16500000.0,3.473740816116333
2006-06-16,4.599999904632568,4.5,4.550000190734863,4.501999855041504,12280000.0,3.4034342765808105
2006-06-19,4.545000076293945,4.409999847412109,4.545000076293945,4.434000015258789,11509000.0,3.352027654647827
2006-06-20,4.5,4.3470001220703125,4.473999977111816,4.4019999504089355,23792000.0,3.3278355598449707
2006-06-21,4.5879998207092285,4.400000095367432,4.4019999504089355,4.53000020980835,18063000.0,3.4246022701263428
2006-06-22,4.695000171661377,4.5879998207092285,4.639999866485596,4.659999847412109,13038000.0,3.522881507873535
2006-06-23,4.793000221252441,4.686999797821045,4.698999881744385,4.695000171661377,11612000.0,3.54934024810791
2006-06-26,4.75,4.64300012588501,4.695000171661377,4.75,8565000.0,3.59091854095459
2006-06-27,4.802999973297119,4.724999904632568,4.75,4.730999946594238,9826000.0,3.576554536819458
2006-06-28,4.739999771118164,4.650000095367432,4.684999942779541,4.696000099182129,8756000.0,3.5500948429107666
2006-06-29,4.809000015258789,4.695000171661377,4.695000171661377,4.800000190734863,14470000.0,3.6287169456481934
2006-06-30,4.800000190734863,4.659999847412109,4.764999866485596,4.800000190734863,25964000.0,3.6287169456481934
2006-07-03,4.800000190734863,4.681000232696533,4.789999961853027,4.730000019073486,7029000.0,3.5757994651794434
2006-07-05,4.783999919891357,4.671000003814697,4.739999771118164,4.760000228881836,13266000.0,3.598478317260742
2006-07-06,4.735000133514404,4.678999900817871,4.724999904632568,4.679999828338623,8097000.0,3.537999153137207
2006-07-07,4.684999942779541,4.574999809265137,4.675000190734863,4.611999988555908,8380000.0,3.48659348487854
2006-07-10,4.6570000648498535,4.611999988555908,4.619999885559082,4.64900016784668,4978000.0,3.514564037322998
2006-07-11,4.64900016784668,4.53000020980835,4.64900016784668,4.635000228881836,8079000.0,3.5039823055267334
2006-07-12,4.639999866485596,4.553999900817871,4.639999866485596,4.554999828338623,7672000.0,3.443502187728882
2006-07-13,4.51800012588501,4.429999828338623,4.51800012588501,4.4720001220703125,16625000.0,3.38075590133667
2006-07-14,4.4679999351501465,4.389999866485596,4.461999893188477,4.394999980926514,9663000.0,3.322544574737549
2006-07-17,4.416999816894531,4.375,4.390999794006348,4.39900016784668,6458000.0,3.3255691528320312
2006-07-18,4.409999847412109,4.367000102996826,4.39900016784668,4.389999866485596,12483000.0,3.3187644481658936
2006-07-19,4.545000076293945,4.380000114440918,4.390999794006348,4.5279998779296875,15840000.0,3.423090696334839
2006-07-20,4.578000068664551,4.510000228881836,4.539999961853027,4.554999828338623,8829000.0,3.443502187728882
2006-07-21,4.554999828338623,4.4770002365112305,4.554999828338623,4.5279998779296875,8510000.0,3.423090696334839
2006-07-24,4.552999973297119,4.499000072479248,4.545000076293945,4.5,5017000.0,3.401923179626465
2006-07-25,4.639999866485596,4.515999794006348,4.519999980926514,4.607999801635742,6900000.0,3.483567953109741
2006-07-26,4.784999847412109,4.579999923706055,4.613999843597412,4.668000221252441,10338000.0,3.528927803039551
2006-07-27,4.7170000076293945,4.6519999504089355,4.690000057220459,4.6519999504089355,6009000.0,3.516831874847412
2006-07-28,4.679999828338623,4.625999927520752,4.651000022888184,4.630000114440918,4339000.0,3.500199794769287
2006-07-31,4.640999794006348,4.585999965667725,4.630000114440918,4.586999893188477,4616000.0,3.4676923751831055
2006-08-01,4.5920000076293945,4.46999979019165,4.5920000076293945,4.5,7390000.0,3.401923179626465
2006-08-02,5.005000114440918,4.730999946594238,4.798999786376953,5.001999855041504,53372000.0,3.7814252376556396
2006-08-03,5.02400016784668,4.864999771118164,4.913000106811523,4.999000072479248,21689000.0,3.779158592224121
